"engagement_id";"customer_id";"month";"watch_hours";"login_days";"num_titles_watched"
62894;"user_07712";"2024-11-01";0.47;1;1
62895;"user_07712";"2024-12-01";2.6;2;2
62896;"user_07712";"2025-09-01";0.95;1;1
62897;"user_07713";"2024-03-01";0.83;1;1
62898;"user_07713";"2024-05-01";1.88;1;1
62899;"user_07713";"2024-08-01";1.26;1;1
62900;"user_07713";"2024-11-01";0.0;1;1
62901;"user_07713";"2025-11-01";0.84;1;1
62902;"user_07714";"2024-01-01";2.14;2;2
62903;"user_07714";"2024-02-01";0.9;1;1
62904;"user_07714";"2024-05-01";2.82;1;1
62905;"user_07714";"2025-07-01";1.47;1;1
62906;"user_07715";"2024-02-01";0.86;1;1
62907;"user_07715";"2024-06-01";1.07;1;1
62908;"user_07715";"2024-08-01";2.02;1;1
62909;"user_07715";"2024-10-01";0.0;1;1
62910;"user_07715";"2024-12-01";2.79;2;2
62911;"user_07715";"2025-01-01";1.06;1;1
62912;"user_07715";"2025-03-01";1.43;1;1
62913;"user_07715";"2025-11-01";0.71;1;1
62914;"user_07716";"2024-01-01";2.67;3;3
62915;"user_07716";"2024-03-01";1.46;1;1
62916;"user_07716";"2024-04-01";0.85;1;1
62917;"user_07716";"2024-05-01";0.42;1;1
62918;"user_07716";"2024-08-01";2.2;4;4
62919;"user_07716";"2024-11-01";0.65;1;1
62920;"user_07716";"2024-12-01";0.46;1;1
62921;"user_07716";"2025-04-01";0.61;2;2
62922;"user_07716";"2025-10-01";0.0;1;1
62923;"user_07717";"2024-01-01";0.0;1;1
62924;"user_07717";"2024-06-01";0.72;1;1
62925;"user_07717";"2024-08-01";0.8;1;1
62926;"user_07717";"2024-10-01";0.31;1;1
62927;"user_07717";"2025-02-01";0.51;1;1
62928;"user_07717";"2025-04-01";0.37;1;1
62929;"user_07717";"2025-06-01";0.57;1;1
62930;"user_07717";"2025-07-01";1.14;1;1
62931;"user_07717";"2025-10-01";0.54;1;1
62932;"user_07718";"2024-05-01";0.0;1;1
62933;"user_07718";"2025-02-01";0.79;1;1
62934;"user_07718";"2025-04-01";1.0;1;1
62935;"user_07718";"2025-06-01";1.57;2;2
62936;"user_07718";"2025-07-01";1.33;1;1
62937;"user_07718";"2025-09-01";1.88;1;1
62938;"user_07718";"2025-11-01";1.22;1;1
62939;"user_07719";"2024-01-01";1.25;2;2
62940;"user_07719";"2024-02-01";0.0;1;1
62941;"user_07719";"2024-04-01";0.49;1;1
62942;"user_07719";"2024-08-01";0.84;1;1
62943;"user_07719";"2025-04-01";0.87;1;1
62944;"user_07719";"2025-08-01";0.0;1;1
62945;"user_07719";"2025-10-01";0.18;1;1
62946;"user_07720";"2024-02-01";0.0;1;1
62947;"user_07720";"2024-03-01";0.0;1;1
62948;"user_07720";"2024-05-01";1.16;1;1
62949;"user_07720";"2024-07-01";0.0;1;1
62950;"user_07720";"2025-05-01";2.34;3;3
62951;"user_07720";"2025-07-01";3.61;1;1
62952;"user_07720";"2025-09-01";0.52;1;1
62953;"user_07720";"2025-11-01";1.16;1;1
62954;"user_07721";"2024-04-01";1.53;2;2
62955;"user_07721";"2024-07-01";0.0;1;1
62956;"user_07721";"2025-01-01";0.28;1;1
62957;"user_07721";"2025-02-01";0.12;1;1
62958;"user_07721";"2025-03-01";3.52;1;1
62959;"user_07721";"2025-10-01";0.8;1;1
62960;"user_07721";"2025-11-01";2.6;1;2
62961;"user_07721";"2025-12-01";0.95;1;1
62962;"user_07722";"2024-01-01";1.4;1;1
62963;"user_07722";"2024-09-01";0.98;1;1
62964;"user_07722";"2024-11-01";0.37;1;1
62965;"user_07722";"2025-02-01";1.95;1;1
62966;"user_07722";"2025-03-01";1.17;1;1
62967;"user_07723";"2024-03-01";0.9;1;1
62968;"user_07723";"2024-08-01";0.79;1;1
62969;"user_07723";"2024-11-01";0.94;1;1
62970;"user_07723";"2025-05-01";1.74;1;1
62971;"user_07723";"2025-07-01";0.0;1;1
62972;"user_07723";"2025-10-01";1.81;1;1
62973;"user_07724";"2024-02-01";0.49;1;1
62974;"user_07724";"2024-03-01";3.99;2;2
62975;"user_07724";"2024-05-01";1.41;1;1
62976;"user_07724";"2024-11-01";1.93;2;2
62977;"user_07724";"2025-04-01";1.85;2;2
62978;"user_07724";"2025-05-01";1.74;2;2
62979;"user_07724";"2025-06-01";1.79;2;2
62980;"user_07724";"2025-09-01";1.51;1;1
62981;"user_07724";"2025-10-01";0.11;1;1
62982;"user_07724";"2025-12-01";0.18;1;1
62983;"user_07725";"2024-01-01";0.79;1;1
62984;"user_07725";"2024-02-01";0.93;1;1
62985;"user_07725";"2024-03-01";0.24;1;1
62986;"user_07725";"2024-04-01";0.38;1;1
62987;"user_07725";"2024-07-01";0.66;1;1
62988;"user_07725";"2024-12-01";0.16;1;1
62989;"user_07725";"2025-03-01";0.02;1;1
62990;"user_07725";"2025-04-01";0.38;1;1
62991;"user_07725";"2025-08-01";2.7;2;2
62992;"user_07725";"2025-12-01";0.92;1;1
62993;"user_07726";"2024-03-01";1.31;2;2
62994;"user_07726";"2024-04-01";0.78;1;1
62995;"user_07726";"2024-08-01";2.72;1;1
62996;"user_07726";"2024-10-01";0.82;1;1
62997;"user_07726";"2025-04-01";0.65;1;1
62998;"user_07726";"2025-09-01";1.68;1;1
62999;"user_07726";"2025-12-01";0.26;2;2
63000;"user_07727";"2024-05-01";1.85;1;1
63001;"user_07727";"2024-08-01";0.86;1;1
63002;"user_07727";"2024-09-01";1.33;2;2
63003;"user_07727";"2025-01-01";1.08;1;1
63004;"user_07727";"2025-02-01";0.0;1;1
63005;"user_07727";"2025-04-01";1.0;1;1
63006;"user_07727";"2025-07-01";0.85;1;1
63007;"user_07728";"2024-01-01";1.27;2;2
63008;"user_07728";"2024-02-01";0.37;1;1
63009;"user_07728";"2024-09-01";0.65;1;1
63010;"user_07728";"2024-10-01";0.97;1;1
63011;"user_07728";"2025-01-01";1.46;1;1
63012;"user_07728";"2025-02-01";0.92;1;1
63013;"user_07728";"2025-04-01";0.0;1;1
63014;"user_07728";"2025-05-01";2.41;1;1
63015;"user_07728";"2025-06-01";0.46;1;1
63016;"user_07728";"2025-07-01";1.0;1;1
63017;"user_07728";"2025-08-01";0.0;1;1
63018;"user_07728";"2025-09-01";0.88;1;1
63019;"user_07729";"2024-01-01";0.9;1;1
63020;"user_07729";"2024-02-01";0.63;1;1
63021;"user_07729";"2024-03-01";1.54;1;1
63022;"user_07729";"2024-05-01";0.11;1;1
63023;"user_07729";"2025-02-01";0.0;1;1
63024;"user_07729";"2025-04-01";0.72;1;1
63025;"user_07729";"2025-05-01";0.26;1;1
63026;"user_07729";"2025-08-01";0.0;1;1
63027;"user_07729";"2025-09-01";1.3;1;1
63028;"user_07729";"2025-11-01";0.0;1;1
63029;"user_07730";"2024-02-01";0.9;1;1
63030;"user_07730";"2024-03-01";0.19;1;1
63031;"user_07730";"2025-03-01";0.69;1;1
63032;"user_07730";"2025-06-01";1.74;1;1
63033;"user_07730";"2025-08-01";0.79;1;1
63034;"user_07730";"2025-11-01";1.04;1;1
63035;"user_07731";"2024-02-01";1.63;1;1
63036;"user_07731";"2024-05-01";1.25;1;1
63037;"user_07731";"2024-09-01";2.6;1;1
63038;"user_07731";"2024-12-01";2.16;1;1
63039;"user_07731";"2025-03-01";0.29;1;1
63040;"user_07731";"2025-06-01";2.61;1;1
63041;"user_07731";"2025-11-01";2.33;1;1
63042;"user_07731";"2025-12-01";0.24;1;1
63043;"user_07732";"2024-03-01";1.6;1;1
63044;"user_07732";"2024-05-01";0.0;1;1
63045;"user_07732";"2024-07-01";1.75;1;1
63046;"user_07732";"2024-09-01";0.0;1;1
63047;"user_07732";"2025-01-01";0.68;1;1
63048;"user_07732";"2025-04-01";0.0;1;1
63049;"user_07732";"2025-07-01";0.1;1;1
63050;"user_07732";"2025-08-01";1.72;1;1
63051;"user_07732";"2025-10-01";3.42;1;1
63052;"user_07733";"2024-04-01";1.33;2;2
63053;"user_07733";"2024-05-01";1.29;1;1
63054;"user_07733";"2024-06-01";2.19;2;2
63055;"user_07733";"2024-07-01";1.77;1;1
63056;"user_07733";"2024-08-01";1.47;1;1
63057;"user_07733";"2024-09-01";0.52;1;1
63058;"user_07733";"2024-11-01";0.0;1;1
63059;"user_07734";"2024-10-01";0.0;1;1
63060;"user_07734";"2025-03-01";0.55;1;1
63061;"user_07734";"2025-07-01";0.79;1;1
63062;"user_07734";"2025-08-01";0.46;1;1
63063;"user_07734";"2025-09-01";0.82;1;1
63064;"user_07734";"2025-10-01";1.2;1;1
63065;"user_07734";"2025-12-01";1.23;2;2
63066;"user_07735";"2024-05-01";0.12;1;1
63067;"user_07735";"2024-07-01";0.23;1;1
63068;"user_07735";"2024-08-01";1.3;1;2
63069;"user_07735";"2024-09-01";0.58;1;1
63070;"user_07735";"2025-03-01";1.49;2;2
63071;"user_07735";"2025-04-01";1.11;1;1
63072;"user_07735";"2025-05-01";0.82;1;1
63073;"user_07735";"2025-08-01";0.46;1;1
63074;"user_07735";"2025-10-01";0.13;1;1
63075;"user_07736";"2024-01-01";4.35;4;4
63076;"user_07736";"2024-03-01";1.59;1;1
63077;"user_07736";"2024-07-01";0.48;1;1
63078;"user_07736";"2024-08-01";10.88;2;2
63079;"user_07736";"2024-10-01";3.08;3;3
63080;"user_07736";"2025-02-01";1.37;1;1
63081;"user_07736";"2025-05-01";0.0;1;1
63082;"user_07736";"2025-06-01";1.57;1;1
63083;"user_07736";"2025-10-01";1.21;1;1
63084;"user_07737";"2024-01-01";0.3;1;1
63085;"user_07737";"2024-02-01";0.93;1;1
63086;"user_07737";"2024-03-01";1.95;1;1
63087;"user_07737";"2024-05-01";0.62;1;1
63088;"user_07737";"2024-08-01";0.37;1;1
63089;"user_07737";"2024-10-01";0.93;2;2
63090;"user_07737";"2025-02-01";0.3;1;1
63091;"user_07737";"2025-03-01";1.05;1;1
63092;"user_07737";"2025-04-01";0.43;1;1
63093;"user_07737";"2025-06-01";1.02;1;1
63094;"user_07737";"2025-08-01";0.29;1;1
63095;"user_07737";"2025-09-01";2.5;2;2
63096;"user_07737";"2025-10-01";2.18;1;1
63097;"user_07737";"2025-12-01";0.0;1;1
63098;"user_07738";"2024-02-01";2.52;1;1
63099;"user_07738";"2024-04-01";4.26;1;1
63100;"user_07738";"2024-07-01";0.68;1;1
63101;"user_07738";"2024-08-01";1.05;1;1
63102;"user_07738";"2024-09-01";0.0;1;1
63103;"user_07738";"2024-11-01";0.73;2;2
63104;"user_07738";"2024-12-01";3.37;3;3
63105;"user_07738";"2025-01-01";0.98;1;1
63106;"user_07738";"2025-03-01";3.26;2;2
63107;"user_07738";"2025-07-01";0.28;1;1
63108;"user_07738";"2025-09-01";1.31;1;1
63109;"user_07738";"2025-11-01";3.23;2;2
63110;"user_07739";"2024-02-01";0.6;1;1
63111;"user_07739";"2024-04-01";2.31;2;2
63112;"user_07739";"2024-05-01";0.59;1;1
63113;"user_07739";"2024-07-01";0.39;1;1
63114;"user_07739";"2024-08-01";0.54;1;1
63115;"user_07739";"2024-12-01";0.0;1;1
63116;"user_07739";"2025-04-01";0.22;1;1
63117;"user_07739";"2025-06-01";0.29;1;1
63118;"user_07739";"2025-12-01";0.37;1;1
63119;"user_07740";"2024-06-01";0.0;1;1
63120;"user_07740";"2024-07-01";3.31;2;2
63121;"user_07740";"2024-09-01";4.68;3;3
63122;"user_07740";"2025-01-01";0.41;1;1
63123;"user_07740";"2025-02-01";0.71;1;1
63124;"user_07740";"2025-03-01";0.82;1;1
63125;"user_07740";"2025-08-01";2.44;1;1
63126;"user_07740";"2025-10-01";0.63;1;1
63127;"user_07740";"2025-11-01";0.45;1;1
63128;"user_07741";"2024-05-01";0.2;1;1
63129;"user_07741";"2024-11-01";0.95;1;1
63130;"user_07741";"2024-12-01";1.41;1;1
63131;"user_07741";"2025-01-01";0.23;1;1
63132;"user_07741";"2025-03-01";2.12;1;1
63133;"user_07741";"2025-04-01";0.22;1;1
63134;"user_07741";"2025-06-01";5.11;3;3
63135;"user_07741";"2025-10-01";0.0;1;1
63136;"user_07741";"2025-12-01";0.19;1;1
63137;"user_07742";"2024-01-01";1.69;2;2
63138;"user_07742";"2024-02-01";0.29;1;1
63139;"user_07742";"2024-04-01";0.56;1;1
63140;"user_07742";"2024-06-01";0.88;1;1
63141;"user_07742";"2024-07-01";3.06;2;2
63142;"user_07742";"2024-08-01";0.7;1;1
63143;"user_07742";"2024-11-01";0.0;1;1
63144;"user_07742";"2025-05-01";0.41;1;1
63145;"user_07743";"2024-01-01";0.0;2;2
63146;"user_07743";"2024-03-01";0.13;2;2
63147;"user_07743";"2024-04-01";0.35;1;1
63148;"user_07743";"2024-06-01";0.78;1;1
63149;"user_07743";"2024-07-01";2.19;2;2
63150;"user_07743";"2024-11-01";1.26;1;1
63151;"user_07743";"2025-05-01";0.56;1;1
63152;"user_07743";"2025-11-01";0.89;1;1
63153;"user_07743";"2025-12-01";0.08;1;1
63154;"user_07744";"2024-07-01";1.67;1;1
63155;"user_07744";"2024-09-01";2.61;1;1
63156;"user_07744";"2024-11-01";3.42;2;3
63157;"user_07744";"2025-02-01";0.0;1;1
63158;"user_07744";"2025-11-01";21.03;1;1
63159;"user_07745";"2024-09-01";1.02;1;1
63160;"user_07745";"2024-11-01";0.93;3;3
63161;"user_07745";"2025-01-01";0.0;1;1
63162;"user_07745";"2025-03-01";1.42;1;1
63163;"user_07745";"2025-04-01";1.05;1;1
63164;"user_07745";"2025-05-01";1.01;1;1
63165;"user_07745";"2025-08-01";0.0;1;1
63166;"user_07745";"2025-11-01";0.87;1;1
63167;"user_07746";"2024-09-01";0.0;1;1
63168;"user_07746";"2024-10-01";0.0;1;1
63169;"user_07746";"2024-12-01";0.0;1;1
63170;"user_07746";"2025-03-01";1.13;1;1
63171;"user_07746";"2025-06-01";1.23;2;2
63172;"user_07746";"2025-07-01";2.56;3;3
63173;"user_07746";"2025-09-01";0.54;1;1
63174;"user_07746";"2025-11-01";1.93;1;1
63175;"user_07747";"2024-01-01";0.0;1;1
63176;"user_07747";"2024-07-01";1.28;1;1
63177;"user_07747";"2025-01-01";0.52;1;1
63178;"user_07747";"2025-02-01";0.61;1;1
63179;"user_07747";"2025-05-01";1.21;1;1
63180;"user_07747";"2025-06-01";1.98;1;2
63181;"user_07747";"2025-07-01";1.08;1;1
63182;"user_07747";"2025-09-01";2.32;1;1
63183;"user_07748";"2024-01-01";1.04;1;1
63184;"user_07748";"2024-03-01";1.0;1;1
63185;"user_07748";"2024-06-01";0.82;1;1
63186;"user_07748";"2025-03-01";0.37;1;1
63187;"user_07748";"2025-05-01";1.71;2;2
63188;"user_07748";"2025-06-01";3.15;1;1
63189;"user_07748";"2025-09-01";0.35;1;1
63190;"user_07748";"2025-11-01";2.42;1;1
63191;"user_07748";"2025-12-01";0.18;2;2
63192;"user_07749";"2024-05-01";0.0;1;1
63193;"user_07749";"2024-08-01";2.59;1;1
63194;"user_07749";"2024-09-01";0.64;1;1
63195;"user_07749";"2024-10-01";2.89;2;2
63196;"user_07749";"2024-11-01";0.0;1;1
63197;"user_07749";"2025-04-01";1.8;1;1
63198;"user_07749";"2025-09-01";0.0;1;1
63199;"user_07749";"2025-10-01";0.77;1;1
63200;"user_07750";"2024-02-01";0.0;1;1
63201;"user_07750";"2024-06-01";1.47;2;2
63202;"user_07750";"2024-07-01";0.95;1;1
63203;"user_07750";"2024-09-01";0.14;1;1
63204;"user_07750";"2024-10-01";0.73;1;1
63205;"user_07750";"2024-12-01";0.17;1;1
63206;"user_07750";"2025-01-01";0.73;1;1
63207;"user_07750";"2025-07-01";0.69;1;1
63208;"user_07750";"2025-10-01";0.09;1;1
63209;"user_07750";"2025-11-01";0.83;2;2
63210;"user_07751";"2024-02-01";2.22;2;2
63211;"user_07751";"2024-05-01";0.26;1;1
63212;"user_07751";"2024-07-01";2.47;1;1
63213;"user_07751";"2024-12-01";0.41;1;1
63214;"user_07751";"2025-04-01";1.4;1;1
63215;"user_07751";"2025-06-01";0.78;2;2
63216;"user_07751";"2025-09-01";0.09;1;1
63217;"user_07751";"2025-12-01";0.89;1;1
63218;"user_07752";"2024-01-01";6.59;1;1
63219;"user_07752";"2024-02-01";0.57;1;1
63220;"user_07752";"2024-05-01";1.17;1;1
63221;"user_07752";"2024-06-01";1.34;1;1
63222;"user_07752";"2024-12-01";3.01;2;2
63223;"user_07752";"2025-04-01";0.49;1;1
63224;"user_07753";"2024-06-01";0.28;1;1
63225;"user_07753";"2024-08-01";1.47;1;1
63226;"user_07753";"2024-09-01";0.16;1;1
63227;"user_07753";"2024-10-01";0.49;1;1
63228;"user_07753";"2024-11-01";1.55;1;1
63229;"user_07753";"2025-09-01";2.57;2;2
63230;"user_07754";"2024-01-01";0.0;1;1
63231;"user_07754";"2024-05-01";0.0;1;1
63232;"user_07754";"2024-06-01";1.27;1;1
63233;"user_07754";"2024-07-01";1.87;2;2
63234;"user_07754";"2024-09-01";0.41;1;1
63235;"user_07754";"2025-05-01";1.27;1;1
63236;"user_07755";"2024-04-01";0.19;1;1
63237;"user_07755";"2024-06-01";0.85;1;1
63238;"user_07755";"2024-08-01";3.3;3;3
63239;"user_07755";"2024-10-01";2.31;2;2
63240;"user_07755";"2025-05-01";1.75;1;1
63241;"user_07755";"2025-08-01";1.63;1;1
63242;"user_07756";"2024-01-01";0.92;1;1
63243;"user_07756";"2024-05-01";1.11;1;1
63244;"user_07756";"2024-06-01";0.79;1;1
63245;"user_07756";"2024-07-01";0.46;1;1
63246;"user_07756";"2024-12-01";1.01;1;1
63247;"user_07756";"2025-05-01";0.45;1;1
63248;"user_07756";"2025-09-01";0.77;1;1
63249;"user_07756";"2025-12-01";0.25;1;1
63250;"user_07757";"2024-01-01";0.22;2;2
63251;"user_07757";"2024-05-01";0.0;1;1
63252;"user_07757";"2024-09-01";11.94;1;1
63253;"user_07757";"2024-12-01";0.94;1;1
63254;"user_07757";"2025-06-01";0.28;1;1
63255;"user_07757";"2025-07-01";0.95;1;1
63256;"user_07757";"2025-10-01";0.91;1;1
63257;"user_07758";"2024-01-01";1.41;1;1
63258;"user_07758";"2024-04-01";0.91;1;1
63259;"user_07758";"2025-01-01";3.18;2;2
63260;"user_07758";"2025-07-01";0.32;1;1
63261;"user_07758";"2025-12-01";2.8;1;1
63262;"user_07759";"2024-01-01";1.13;1;1
63263;"user_07759";"2024-05-01";2.17;1;1
63264;"user_07759";"2024-07-01";1.74;1;1
63265;"user_07759";"2024-10-01";0.59;1;1
63266;"user_07759";"2024-11-01";0.97;1;1
63267;"user_07759";"2025-01-01";2.14;2;2
63268;"user_07759";"2025-05-01";19.07;2;2
63269;"user_07759";"2025-06-01";1.36;1;1
63270;"user_07759";"2025-08-01";1.02;1;1
63271;"user_07759";"2025-09-01";0.59;1;1
63272;"user_07759";"2025-11-01";1.74;2;2
63273;"user_07760";"2024-01-01";2.7;1;1
63274;"user_07760";"2024-06-01";1.57;1;1
63275;"user_07760";"2024-09-01";0.0;1;1
63276;"user_07760";"2025-03-01";2.33;2;2
63277;"user_07760";"2025-09-01";1.29;1;1
63278;"user_07760";"2025-11-01";0.36;1;1
63279;"user_07761";"2024-01-01";1.57;1;1
63280;"user_07761";"2024-04-01";0.71;1;1
63281;"user_07761";"2024-05-01";0.0;1;1
63282;"user_07761";"2024-08-01";1.24;1;1
63283;"user_07761";"2024-10-01";0.95;2;2
63284;"user_07761";"2024-11-01";0.0;1;1
63285;"user_07761";"2024-12-01";2.94;1;1
63286;"user_07761";"2025-03-01";0.93;1;1
63287;"user_07761";"2025-04-01";1.0;1;1
63288;"user_07761";"2025-05-01";0.77;2;2
63289;"user_07761";"2025-07-01";0.8;2;2
63290;"user_07761";"2025-12-01";2.24;2;2
63291;"user_07762";"2024-05-01";0.41;1;1
63292;"user_07762";"2024-06-01";0.67;1;1
63293;"user_07762";"2024-07-01";1.86;1;1
63294;"user_07762";"2025-01-01";1.94;1;1
63295;"user_07762";"2025-03-01";1.78;1;1
63296;"user_07763";"2024-01-01";0.8;1;1
63297;"user_07763";"2024-03-01";0.92;1;1
63298;"user_07763";"2024-04-01";1.02;1;1
63299;"user_07763";"2024-07-01";0.0;1;1
63300;"user_07763";"2024-10-01";0.0;1;1
63301;"user_07763";"2024-12-01";0.46;1;1
63302;"user_07763";"2025-02-01";0.0;1;1
63303;"user_07763";"2025-04-01";0.57;1;1
63304;"user_07763";"2025-06-01";0.15;1;1
63305;"user_07763";"2025-10-01";0.94;1;1
63306;"user_07764";"2024-05-01";0.83;2;2
63307;"user_07764";"2024-07-01";0.12;1;1
63308;"user_07764";"2024-08-01";1.19;1;1
63309;"user_07764";"2024-12-01";0.14;1;1
63310;"user_07764";"2025-01-01";11.97;2;2
63311;"user_07764";"2025-11-01";0.97;1;1
63312;"user_07765";"2024-02-01";1.92;1;1
63313;"user_07765";"2024-03-01";1.0;1;1
63314;"user_07765";"2024-05-01";1.41;1;1
63315;"user_07765";"2024-10-01";0.27;1;1
63316;"user_07765";"2024-11-01";1.4;2;2
63317;"user_07765";"2024-12-01";0.7;1;1
63318;"user_07765";"2025-01-01";0.48;1;1
63319;"user_07765";"2025-02-01";0.12;1;1
63320;"user_07765";"2025-03-01";9.46;2;2
63321;"user_07765";"2025-06-01";0.54;1;1
63322;"user_07765";"2025-12-01";0.25;1;1
63323;"user_07766";"2024-01-01";0.0;1;1
63324;"user_07766";"2024-02-01";1.43;2;2
63325;"user_07766";"2024-07-01";1.49;2;2
63326;"user_07766";"2024-12-01";2.87;1;1
63327;"user_07766";"2025-01-01";0.11;1;1
63328;"user_07766";"2025-02-01";0.21;1;1
63329;"user_07766";"2025-08-01";0.75;1;1
63330;"user_07766";"2025-12-01";0.52;1;1
63331;"user_07767";"2024-03-01";0.79;1;1
63332;"user_07767";"2024-06-01";2.14;1;1
63333;"user_07767";"2024-07-01";0.0;1;1
63334;"user_07767";"2024-09-01";3.34;1;1
63335;"user_07767";"2024-12-01";0.72;2;2
63336;"user_07767";"2025-01-01";0.8;1;1
63337;"user_07767";"2025-02-01";0.55;1;1
63338;"user_07767";"2025-09-01";0.99;1;1
63339;"user_07767";"2025-11-01";0.76;1;1
63340;"user_07768";"2024-01-01";0.43;1;1
63341;"user_07768";"2024-02-01";0.09;1;1
63342;"user_07768";"2024-03-01";0.82;1;1
63343;"user_07768";"2024-07-01";0.4;1;1
63344;"user_07768";"2025-06-01";1.73;2;2
63345;"user_07768";"2025-12-01";0.24;1;1
63346;"user_07769";"2024-03-01";10.87;3;3
63347;"user_07769";"2024-06-01";1.4;1;1
63348;"user_07769";"2024-09-01";0.21;1;1
63349;"user_07769";"2024-10-01";0.97;1;1
63350;"user_07769";"2024-12-01";0.0;1;1
63351;"user_07769";"2025-06-01";0.64;2;2
63352;"user_07769";"2025-11-01";1.57;1;1
63353;"user_07769";"2025-12-01";0.29;1;1
63354;"user_07770";"2024-01-01";0.43;2;2
63355;"user_07770";"2024-02-01";0.0;1;1
63356;"user_07770";"2024-04-01";0.0;1;1
63357;"user_07770";"2024-09-01";0.32;1;1
63358;"user_07770";"2024-11-01";3.68;2;2
63359;"user_07770";"2024-12-01";2.69;1;1
63360;"user_07770";"2025-04-01";0.0;1;1
63361;"user_07770";"2025-06-01";1.29;1;1
63362;"user_07770";"2025-08-01";0.16;1;1
63363;"user_07770";"2025-09-01";0.47;1;1
63364;"user_07771";"2024-03-01";0.3;1;1
63365;"user_07771";"2024-04-01";0.42;1;1
63366;"user_07771";"2024-06-01";0.49;1;1
63367;"user_07771";"2024-08-01";0.81;2;2
63368;"user_07771";"2025-02-01";1.05;1;1
63369;"user_07771";"2025-03-01";1.12;2;2
63370;"user_07772";"2024-01-01";0.27;1;1
63371;"user_07772";"2024-06-01";0.45;2;2
63372;"user_07772";"2024-12-01";1.02;1;1
63373;"user_07772";"2025-02-01";0.99;1;1
63374;"user_07772";"2025-03-01";2.42;1;1
63375;"user_07772";"2025-04-01";0.3;1;1
63376;"user_07772";"2025-09-01";1.93;1;1
63377;"user_07773";"2024-01-01";9.26;1;1
63378;"user_07773";"2024-02-01";0.91;1;1
63379;"user_07773";"2024-05-01";0.58;1;1
63380;"user_07773";"2024-08-01";0.71;1;1
63381;"user_07773";"2024-11-01";1.55;1;2
63382;"user_07773";"2025-03-01";0.73;1;1
63383;"user_07773";"2025-06-01";0.16;1;1
63384;"user_07773";"2025-07-01";1.48;1;1
63385;"user_07774";"2024-02-01";0.38;1;1
63386;"user_07774";"2024-06-01";0.0;1;1
63387;"user_07774";"2024-10-01";0.98;1;1
63388;"user_07774";"2024-12-01";2.24;2;2
63389;"user_07774";"2025-04-01";0.71;1;1
63390;"user_07774";"2025-07-01";11.49;2;2
63391;"user_07775";"2024-01-01";1.74;1;1
63392;"user_07775";"2024-05-01";1.74;2;2
63393;"user_07775";"2024-09-01";0.86;1;1
63394;"user_07775";"2024-12-01";0.04;1;1
63395;"user_07775";"2025-04-01";0.0;1;1
63396;"user_07775";"2025-06-01";1.29;2;2
63397;"user_07775";"2025-08-01";0.07;1;1
63398;"user_07775";"2025-09-01";0.91;1;1
63399;"user_07775";"2025-10-01";0.52;1;1
63400;"user_07775";"2025-11-01";0.7;1;1
63401;"user_07775";"2025-12-01";1.07;2;2
63402;"user_07776";"2024-01-01";3.7;3;3
63403;"user_07776";"2024-06-01";1.88;2;2
63404;"user_07776";"2024-07-01";0.85;2;2
63405;"user_07776";"2024-10-01";0.45;1;1
63406;"user_07776";"2025-09-01";0.3;1;1
63407;"user_07776";"2025-11-01";1.48;1;1
63408;"user_07777";"2024-07-01";0.85;1;1
63409;"user_07777";"2024-08-01";0.84;1;1
63410;"user_07777";"2025-02-01";6.11;1;1
63411;"user_07777";"2025-03-01";0.25;1;1
63412;"user_07777";"2025-06-01";0.98;1;1
63413;"user_07777";"2025-07-01";0.57;2;2
63414;"user_07777";"2025-10-01";0.37;1;1
63415;"user_07777";"2025-11-01";1.54;2;2
63416;"user_07777";"2025-12-01";1.28;1;1
63417;"user_07778";"2024-02-01";0.13;1;1
63418;"user_07778";"2024-06-01";2.8;3;3
63419;"user_07778";"2024-09-01";3.14;2;2
63420;"user_07778";"2024-10-01";0.0;1;1
63421;"user_07778";"2024-12-01";0.66;1;1
63422;"user_07778";"2025-04-01";0.37;1;1
63423;"user_07778";"2025-06-01";0.0;1;1
63424;"user_07778";"2025-09-01";0.72;1;1
63425;"user_07778";"2025-11-01";1.55;1;1
63426;"user_07779";"2024-02-01";0.53;2;2
63427;"user_07779";"2024-04-01";0.51;1;1
63428;"user_07779";"2024-10-01";0.27;1;1
63429;"user_07779";"2025-01-01";1.3;1;1
63430;"user_07779";"2025-02-01";0.56;1;1
63431;"user_07779";"2025-06-01";0.68;1;1
63432;"user_07779";"2025-07-01";0.85;1;1
63433;"user_07779";"2025-10-01";1.6;1;1
63434;"user_07779";"2025-12-01";2.53;2;2
63435;"user_07780";"2024-02-01";1.75;1;1
63436;"user_07780";"2024-04-01";0.92;1;1
63437;"user_07780";"2024-07-01";0.16;1;1
63438;"user_07780";"2025-01-01";1.44;1;1
63439;"user_07780";"2025-03-01";1.49;1;1
63440;"user_07780";"2025-05-01";0.0;1;1
63441;"user_07780";"2025-10-01";0.0;1;1
63442;"user_07781";"2024-01-01";0.6;1;1
63443;"user_07781";"2024-02-01";2.05;2;2
63444;"user_07781";"2024-04-01";3.98;2;2
63445;"user_07781";"2024-05-01";2.38;1;1
63446;"user_07781";"2024-11-01";0.59;1;1
63447;"user_07781";"2025-10-01";0.34;1;1
63448;"user_07782";"2024-09-01";1.25;1;1
63449;"user_07782";"2025-03-01";0.69;1;1
63450;"user_07782";"2025-07-01";1.41;1;1
63451;"user_07782";"2025-12-01";0.62;1;1
